id,latitud,longitud
7848,-21.18981,-63.42339
7849,-17.98116,-63.37199
7850,-18.12367,-63.96008
7851,-16.36337,-60.97649
7852,-15.90617,-61.42467
7853,-18.01945,-67.03078
7854,-15.15873,-67.03206
7855,-15.00558,-67.08346
7856,-16.33446,-60.87948
7857,-17.32655,-68.03924
7858,-17.68506,-68.41878
7859,-17.52841,-68.35125
7860,-16.52408,-60.99291
7861,-17.06641,-60.60921
7862,-17.65675,-67.10127
7863,-17.62566,-66.89569
7864,-17.66293,-66.99192
7865,-17.01619,-65.65205
7866,-15.00558,-67.08346
7867,-17.32655,-68.03924
7868,-17.68506,-68.41878
7869,-17.52841,-68.35125
7870,-15.00558,-67.08346
7871,-17.01619,-65.65205
7872,-17.79502,-67.42211
7873,-17.43005,-67.12457
7874,-17.65675,-67.10127
7875,-17.62566,-66.89569
7876,-17.66293,-66.99192
7877,-16.19709,-67.75189
7878,-16.47473,-68.27949
7879,-15.99954,-67.58804
7880,-15.55962,-67.34088
7881,-16.01022,-67.61366
7882,-15.85051,-67.57406
7883,-16.77382,-68.18212
7884,-17.36615,-67.68936
7885,-17.49276,-67.44617
7886,-17.27074,-67.861
7887,-16.69409,-68.33342
7888,-17.25189,-69.11896
7889,-16.64721,-68.32366
7890,-16.79362,-68.60222
7891,-18.02112,-67.13965
7892,-15.00558,-67.08346
7893,-16.47473,-68.27949
7894,-16.19908,-68.59904
7895,-15.35023,-69.03976
7896,-15.55858,-67.34516
7897,-16.69409,-68.33342
7898,-17.25189,-69.11896
7899,-17.32655,-68.03924
7900,-17.68506,-68.41878
7901,-17.52841,-68.35125
7902,-16.94782,-62.59774
7903,-15.35023,-69.03976
7904,-16.47473,-68.27949
7905,-16.19908,-68.59904
7906,-15.55858,-67.34516
7907,-16.77382,-68.18212
7908,-17.36615,-67.68936
7909,-17.49276,-67.44617
7910,-17.27074,-67.861
7911,-16.69409,-68.33342
7912,-17.25189,-69.11896
7913,-16.64721,-68.32366
7914,-16.79362,-68.60222
7915,-15.00558,-67.08346
7916,-15.35305,-67.08853
7917,-17.39101,-66.23726
7918,-16.34562,-68.03945
7919,-17.43005,-67.12457
7920,-17.65675,-67.10127
7921,-17.62566,-66.89569
7922,-17.66293,-66.99192
7923,-17.71124,-66.66051
7924,-17.43005,-67.12457
7925,-17.65675,-67.10127
7926,-17.62566,-66.89569
7927,-17.66293,-66.99192
7928,-17.86331,-67.02418
7929,-17.79502,-67.42211
7930,-18.09626,-67.27158
7931,-15.00558,-67.08346
7932,-15.35305,-67.08853
7933,-16.94782,-62.59774
7934,-16.34562,-68.03945
7935,-15.35023,-69.03976
7936,-16.47473,-68.27949
7937,-16.19908,-68.59904
7938,-15.55858,-67.34516
7939,-16.77382,-68.18212
7940,-17.36615,-67.68936
7941,-17.49276,-67.44617
7942,-17.27074,-67.861
7943,-16.69409,-68.33342
7944,-17.25189,-69.11896
7945,-16.64721,-68.32366
7946,-16.79362,-68.60222
7947,-17.86331,-67.02418
7948,-17.79502,-67.42211
7949,-17.43005,-67.12457
7950,-17.65675,-67.10127
7951,-17.62566,-66.89569
7952,-17.66293,-66.99192
7953,-17.32655,-68.03924
7954,-17.68506,-68.41878
7955,-17.52841,-68.35125
7956,-18.09626,-67.27158
7957,-15.00558,-67.08346
7958,-15.35305,-67.08853
7959,-15.35305,-67.08853
7960,-17.86331,-67.02418
7961,-17.79502,-67.42211
7962,-18.09626,-67.27158
7963,-17.86331,-67.02418
7964,-15.35305,-67.08853
7965,-16.34562,-68.03945
7966,-15.35023,-69.03976
7967,-16.47473,-68.27949
7968,-16.19908,-68.59904
7969,-15.55858,-67.34516
7970,-16.77382,-68.18212
7971,-17.36615,-67.68936
7972,-17.49276,-67.44617
7973,-17.27074,-67.861
7974,-16.69409,-68.33342
7975,-17.25189,-69.11896
7976,-16.64721,-68.32366
7977,-16.79362,-68.60222
7978,-16.94782,-62.59774
7979,-17.86331,-67.02418
7980,-17.43005,-67.12457
7981,-17.65675,-67.10127
7982,-17.62566,-66.89569
7983,-17.66293,-66.99192
7984,-17.32655,-68.03924
7985,-17.68506,-68.41878
7986,-17.52841,-68.35125
7987,-16.34562,-68.03945
7988,-15.35023,-69.03976
7989,-16.47473,-68.27949
7990,-16.19908,-68.59904
7991,-15.55858,-67.34516
7992,-16.77382,-68.18212
7993,-17.36615,-67.68936
7994,-17.49276,-67.44617
7995,-17.27074,-67.861
7996,-16.69409,-68.33342
7997,-17.25189,-69.11896
7998,-16.64721,-68.32366
7999,-16.79362,-68.60222
8000,-15.35305,-67.08853
8001,-17.43005,-67.12457
8002,-17.65675,-67.10127
8003,-17.62566,-66.89569
8004,-19.07813,-66.20281
8005,-16.94782,-62.59774
8006,-15.35305,-67.08853
8007,-17.32655,-68.03924
8008,-17.68506,-68.41878
8009,-17.52841,-68.35125
8010,-19.07813,-66.20281
8011,-17.43005,-67.12457
8012,-17.65675,-67.10127
8013,-17.62566,-66.89569
8014,-16.34562,-68.03945
8015,-15.35023,-69.03976
8016,-16.47473,-68.27949
8017,-16.19908,-68.59904
8018,-15.55858,-67.34516
8019,-16.77382,-68.18212
8020,-17.36615,-67.68936
8021,-17.49276,-67.44617
8022,-17.27074,-67.861
8023,-16.69409,-68.33342
8024,-17.25189,-69.11896
8025,-16.64721,-68.32366
8026,-16.79362,-68.60222
8027,-17.54714,-65.67266
8028,-17.54714,-65.67266
8029,-17.43005,-67.12457
8030,-17.65675,-67.10127
8031,-17.62566,-66.89569
8032,-17.66293,-66.99192
8033,-17.32655,-68.03924
8034,-17.68506,-68.41878
8035,-17.52841,-68.35125
8036,-16.34562,-68.03945
8037,-15.35023,-69.03976
8038,-16.47473,-68.27949
8039,-16.19908,-68.59904
8040,-15.55858,-67.34516
8041,-16.77382,-68.18212
8042,-17.36615,-67.68936
8043,-17.49276,-67.44617
8044,-17.27074,-67.861
8045,-16.69409,-68.33342
8046,-17.25189,-69.11896
8047,-16.64721,-68.32366
8048,-16.79362,-68.60222
8049,-17.54714,-65.67266
8050,-17.76569,-64.81029
8051,-17.73945,-67.03948
8052,-17.38313,-65.8344
8053,-19.18932,-66.08822
8054,-19.56128,-65.78104
8055,-19.07813,-66.20281
8056,-16.87588,-65.42361
8057,-20.19712,-65.23397
8058,-19.61635,-65.38238
8059,-18.83688,-65.74729
8060,-20.19712,-65.23397
8061,-17.17336,-62.78586
8062,-17.43005,-67.12457
8063,-17.65675,-67.10127
8064,-17.62566,-66.89569
8065,-17.66293,-66.99192
8066,-17.71124,-66.66051
8067,-19.18932,-66.08822
8068,-19.07813,-66.20281
8069,-17.43005,-67.12457
8070,-17.65675,-67.10127
8071,-17.62566,-66.89569
8072,-17.66293,-66.99192
8073,-17.71124,-66.66051
8074,-18.73509,-66.86984
8075,-17.32655,-68.03924
8076,-17.68506,-68.41878
8077,-17.52841,-68.35125
8078,-17.38313,-65.8344
8079,-17.54714,-65.67266
8080,-20.19712,-65.23397
8081,-16.94782,-62.59774
8082,-17.73945,-67.03948
8083,-18.83688,-65.74729
8084,-17.43005,-67.12457
8085,-17.65675,-67.10127
8086,-17.62566,-66.89569
8087,-17.66293,-66.99192
8088,-17.71124,-66.66051
8089,-17.32655,-68.03924
8090,-17.68506,-68.41878
8091,-17.52841,-68.35125
8092,-18.73509,-66.86984
8093,-19.61635,-65.38238
8094,-19.18932,-66.08822
8095,-19.07813,-66.20281
8096,-20.57664,-65.15846
8097,-16.34562,-68.03945
8098,-15.35023,-69.03976
8099,-16.47473,-68.27949
8100,-16.19908,-68.59904
8101,-15.55858,-67.34516
8102,-16.77382,-68.18212
8103,-17.36615,-67.68936
8104,-17.49276,-67.44617
8105,-17.27074,-67.861
8106,-16.69409,-68.33342
8107,-17.25189,-69.11896
8108,-16.64721,-68.32366
8109,-16.79362,-68.60222
8110,-17.51425,-65.39591
8111,-16.59732,-68.83123
8112,-17.86331,-67.02418
8113,-17.73945,-67.03948
8114,-18.73509,-66.86984
8115,-18.01945,-67.03078
8116,-18.83688,-65.74729
8117,-17.46866,-65.65389
8118,-17.45662,-65.71831
8119,-17.51425,-65.39591
8120,-17.47806,-65.63378
8121,-17.38313,-65.8344
8122,-17.64703,-65.23105
8123,-17.76569,-64.81029
8124,-18.16622,-68.72527
8125,-17.43005,-67.12457
8126,-17.65675,-67.10127
8127,-17.62566,-66.89569
8128,-17.66293,-66.99192
8129,-17.71124,-66.66051
8130,-18.39474,-67.68523
8131,-18.27371,-67.52241
8132,-17.43005,-67.12457
8133,-17.65385,-66.45893
8134,-17.65675,-67.10127
8135,-17.62566,-66.89569
8136,-17.66293,-66.99192
8137,-17.71124,-66.66051
8138,-17.17336,-62.78586
8139,-17.32655,-68.03924
8140,-17.68506,-68.41878
8141,-17.52841,-68.35125
8142,-17.24751,-64.29206
8143,-18.14569,-66.99102
8144,-18.73509,-66.86984
8145,-18.01945,-67.03078
8146,-17.86331,-67.02418
8147,-17.73945,-67.03948
8148,-17.38313,-65.8344
8149,-17.46866,-65.65389
8150,-17.45662,-65.71831
8151,-17.51425,-65.39591
8152,-17.47806,-65.63378
8153,-17.33135,-66.40654
8154,-17.17336,-62.78586
8155,-17.24751,-64.29206
8156,-18.16622,-68.72527
8157,-20.57664,-65.15846
8158,-17.86331,-67.02418
8159,-17.73945,-67.03948
8160,-19.61635,-65.38238
8161,-18.83688,-65.74729
8162,-16.34562,-68.03945
8163,-15.35023,-69.03976
8164,-17.32655,-68.03924
8165,-17.68506,-68.41878
8166,-17.52841,-68.35125
8167,-19.18932,-66.08822
8168,-19.07813,-66.20281
8169,-16.47473,-68.27949
8170,-16.19908,-68.59904
8171,-18.39474,-67.68523
8172,-18.27371,-67.52241
8173,-15.55858,-67.34516
8174,-18.14569,-66.99102
8175,-18.73509,-66.86984
8176,-18.01945,-67.03078
8177,-16.77382,-68.18212
8178,-17.36615,-67.68936
8179,-17.49276,-67.44617
8180,-17.27074,-67.861
8181,-16.69409,-68.33342
8182,-17.25189,-69.11896
8183,-16.64721,-68.32366
8184,-16.79362,-68.60222
8185,-16.59732,-68.83123
8186,-17.38313,-65.8344
8187,-18.39474,-67.68523
8188,-18.27371,-67.52241
8189,-17.86331,-67.02418
8190,-17.73945,-67.03948
8191,-17.43005,-67.12457
8192,-17.65385,-66.45893
8193,-17.65675,-67.10127
8194,-17.62566,-66.89569
8195,-17.66293,-66.99192
8196,-17.71124,-66.66051
8197,-18.93273,-66.77912
8198,-19.18932,-66.08822
8199,-19.07813,-66.20281
8200,-19.55256,-65.44337
8201,-19.42673,-65.18315
8202,-19.61635,-65.38238
8203,-17.24751,-64.29206
8204,-17.17336,-62.78586
8205,-17.46866,-65.65389
8206,-17.45662,-65.71831
8207,-17.51425,-65.39591
8208,-17.47806,-65.63378
8209,-17.38313,-65.8344
8210,-18.16622,-68.72527
8211,-17.86331,-67.02418
8212,-17.73945,-67.03948
8213,-18.83688,-65.74729
8214,-17.43005,-67.12457
8215,-17.65385,-66.45893
8216,-17.65675,-67.10127
8217,-17.62566,-66.89569
8218,-17.66293,-66.99192
8219,-17.71124,-66.66051
8220,-19.55256,-65.44337
8221,-19.42673,-65.18315
8222,-19.61635,-65.38238
8223,-17.32655,-68.03924
8224,-17.68506,-68.41878
8225,-17.52841,-68.35125
8226,-18.93273,-66.77912
8227,-19.18932,-66.08822
8228,-19.07813,-66.20281
8229,-18.14569,-66.99102
8230,-18.73509,-66.86984
8231,-20.57664,-65.15846
8232,-18.01945,-67.03078
8233,-16.34562,-68.03945
8234,-15.35023,-69.03976
8235,-16.47473,-68.27949
8236,-16.19908,-68.59904
8237,-15.55858,-67.34516
8238,-16.77382,-68.18212
8239,-17.36615,-67.68936
8240,-17.49276,-67.44617
8241,-17.27074,-67.861
8242,-16.69409,-68.33342
8243,-17.25189,-69.11896
8244,-16.64721,-68.32366
8245,-16.79362,-68.60222
8246,-16.59732,-68.83123
8247,-17.38313,-65.8344
8248,-18.83688,-65.74729
8249,-18.80185,-65.62076
8250,-11.13394,-68.79684
8251,-11.1021,-67.5607
8252,-18.93273,-66.77912
8253,-19.18932,-66.08822
8254,-19.07813,-66.20281
8255,-19.36439,-65.92953
8256,-18.14569,-66.99102
8257,-18.73509,-66.86984
8258,-18.01945,-67.03078
8259,-17.86331,-67.02418
8260,-17.73945,-67.03948
8261,-18.82801,-65.4881
8262,-11.13394,-68.79684
8263,-11.1021,-67.5607
8264,-17.38313,-65.8344
8265,-17.64703,-65.23105
8266,-17.76569,-64.81029
8267,-11.13394,-68.79684
8268,-11.1021,-67.5607
8269,-16.34562,-68.03945
8270,-15.35023,-69.03976
8271,-16.47473,-68.27949
8272,-16.19908,-68.59904
8273,-15.55858,-67.34516
8274,-16.77382,-68.18212
8275,-17.36615,-67.68936
8276,-17.49276,-67.44617
8277,-17.27074,-67.861
8278,-16.69409,-68.33342
8279,-17.25189,-69.11896
8280,-16.64721,-68.32366
8281,-16.79362,-68.60222
8282,-16.59732,-68.83123
8283,-18.82801,-65.4881
8284,-11.13394,-68.79684
8285,-11.1021,-67.5607
8286,-17.24751,-64.29206
8287,-17.17336,-62.78586
8288,-11.13394,-68.79684
8289,-11.1021,-67.5607
8290,-18.16622,-68.72527
8291,-17.86331,-67.02418
8292,-17.73945,-67.03948
8293,-18.83688,-65.74729
8294,-18.80185,-65.62076
8295,-17.43005,-67.12457
8296,-17.65385,-66.45893
8297,-17.65675,-67.10127
8298,-17.62566,-66.89569
8299,-17.66293,-66.99192
8300,-17.71124,-66.66051
8301,-16.34562,-68.03945
8302,-15.35023,-69.03976
8303,-17.32655,-68.03924
8304,-17.68506,-68.41878
8305,-17.52841,-68.35125
8306,-16.47473,-68.27949
8307,-16.19908,-68.59904
8308,-18.14569,-66.99102
8309,-18.73509,-66.86984
8310,-18.01945,-67.03078
8311,-15.55858,-67.34516
8312,-16.77382,-68.18212
8313,-17.36615,-67.68936
8314,-17.49276,-67.44617
8315,-17.27074,-67.861
8316,-16.69409,-68.33342
8317,-17.25189,-69.11896
8318,-16.64721,-68.32366
8319,-16.79362,-68.60222
8320,-16.59732,-68.83123
8321,-19.55256,-65.44337
8322,-19.42673,-65.18315
8323,-19.61635,-65.38238
8324,-18.93273,-66.77912
8325,-19.18932,-66.08822
8326,-19.07813,-66.20281
8327,-19.36439,-65.92953
8328,-20.57664,-65.15846
8329,-17.38313,-65.8344
8330,-17.66612,-66.41154
8331,-17.46866,-65.65389
8332,-17.45662,-65.71831
8333,-17.51425,-65.39591
8334,-17.47806,-65.63378
8335,-18.82801,-65.4881
8336,-11.13394,-68.79684
8337,-11.1021,-67.5607
8338,-18.83688,-65.74729
8339,-18.80185,-65.62076
8340,-17.43005,-67.12457
8341,-17.65385,-66.45893
8342,-17.65675,-67.10127
8343,-17.62566,-66.89569
8344,-17.66293,-66.99192
8345,-17.71124,-66.66051
8346,-17.86331,-67.02418
8347,-17.73945,-67.03948
8348,-16.77382,-68.18212
8349,-17.36615,-67.68936
8350,-17.49276,-67.44617
8351,-16.50145,-68.16259
8352,-17.27074,-67.861
8353,-18.83688,-65.74729
8354,-18.80185,-65.62076
8355,-18.64629,-66.26413
8356,-11.13394,-68.79684
8357,-11.1021,-67.5607
8358,-17.38313,-65.8344
8359,-17.66612,-66.41154
8360,-17.18371,-65.79588
8361,-17.18371,-65.79588
8362,-17.24097,-69.07922
8363,-17.25189,-69.11896
8364,-17.2109,-68.99924
8365,-17.33135,-66.40654
8366,-17.46866,-65.65389
8367,-17.45662,-65.71831
8368,-17.51425,-65.39591
8369,-17.47806,-65.63378
8370,-17.64703,-65.23105
8371,-17.76569,-64.81029
8372,-16.77382,-68.18212
8373,-17.36615,-67.68936
8374,-17.49276,-67.44617
8375,-16.50145,-68.16259
8376,-17.63314,-67.22644
8377,-17.27074,-67.861
8378,-16.64721,-68.32366
8379,-16.95311,-68.96133
8380,-16.79362,-68.60222
8381,-16.47473,-68.27949
8382,-16.37387,-68.38237
8383,-16.19908,-68.59904
8384,-16.59306,-68.57033
8385,-16.59732,-68.83123
8386,-11.13394,-68.79684
8387,-11.1021,-67.5607
8388,-19.55256,-65.44337
8389,-19.42673,-65.18315
8390,-19.61635,-65.38238
8391,-19.50996,-65.58541
8392,-19.55256,-65.44337
8393,-19.42673,-65.18315
8394,-19.61704,-65.34395
8395,-18.82801,-65.4881
8396,-11.13394,-68.79684
8397,-17.24751,-64.29206
8398,-16.94782,-62.59774
8399,-17.38313,-65.8344
8400,-17.66612,-66.41154
8401,-17.18371,-65.79588
8402,-17.64703,-65.23105
8403,-17.76569,-64.81029
8404,-17.46866,-65.65389
8405,-17.45662,-65.71831
8406,-17.51425,-65.39591
8407,-17.47806,-65.63378
8408,-17.86331,-67.02418
8409,-17.73945,-67.03948
8410,-19.50996,-65.58541
8411,-19.55256,-65.44337
8412,-18.83688,-65.74729
8413,-19.42673,-65.18315
8414,-19.61704,-65.34395
8415,-18.80185,-65.62076
8416,-18.64629,-66.26413
8417,-18.93273,-66.77912
8418,-19.18932,-66.08822
8419,-19.07813,-66.20281
8420,-19.36439,-65.92953
8421,-17.43005,-67.12457
8422,-17.65385,-66.45893
8423,-17.65675,-67.10127
8424,-17.62566,-66.89569
8425,-17.66293,-66.99192
8426,-17.71124,-66.66051
8427,-20.57664,-65.15846
8428,-17.32655,-68.03924
8429,-17.68506,-68.41878
8430,-17.52841,-68.35125
8431,-18.14569,-66.99102
8432,-18.73509,-66.86984
8433,-18.01945,-67.03078
8434,-18.82801,-65.4881
8435,-17.38313,-65.8344
8436,-17.66612,-66.41154
8437,-18.82801,-65.4881
8438,-17.18371,-65.79588
8439,-17.46866,-65.65389
8440,-17.45662,-65.71831
8441,-17.51425,-65.39591
8442,-17.47806,-65.63378
8443,-17.64703,-65.23105
8444,-17.76569,-64.81029
8445,-17.24751,-64.29206
8446,-16.94782,-62.59774
8447,-18.82801,-65.4881
8448,-17.86331,-67.02418
8449,-17.73945,-67.03948
8450,-18.83688,-65.74729
8451,-18.80185,-65.62076
8452,-18.64629,-66.26413
8453,-17.43005,-67.12457
8454,-17.65385,-66.45893
8455,-17.65675,-67.10127
8456,-17.62566,-66.89569
8457,-17.66293,-66.99192
8458,-17.71124,-66.66051
8459,-17.32655,-68.03924
8460,-17.68506,-68.41878
8461,-17.52841,-68.35125
8462,-18.14569,-66.99102
8463,-18.73509,-66.86984
8464,-18.01945,-67.03078
8465,-19.50996,-65.58541
8466,-19.55256,-65.44337
8467,-19.42673,-65.18315
8468,-19.61704,-65.34395
8469,-18.93273,-66.77912
8470,-19.18932,-66.08822
8471,-19.07813,-66.20281
8472,-19.36439,-65.92953
8473,-20.57664,-65.15846
8474,-17.38313,-65.8344
8475,-17.66612,-66.41154
8476,-17.18371,-65.79588
8477,-18.82801,-65.4881
8478,-18.83688,-65.74729
8479,-18.80185,-65.62076
8480,-18.64629,-66.26413
8481,-17.43005,-67.12457
8482,-17.65385,-66.45893
8483,-17.65675,-67.10127
8484,-17.62566,-66.89569
8485,-17.66293,-66.99192
8486,-17.71124,-66.66051
8487,-17.38313,-65.8344
8488,-17.66612,-66.41154
8489,-17.33135,-66.40654
8490,-18.82801,-65.4881
8491,-17.64703,-65.23105
8492,-17.76569,-64.81029
8493,-17.54458,-66.0049
8494,-15.35023,-69.03976
8495,-16.47473,-68.27949
8496,-16.37387,-68.38237
8497,-16.19908,-68.59904
8498,-16.77382,-68.18212
8499,-17.36615,-67.68936
8500,-17.49276,-67.44617
8501,-16.50145,-68.16259
8502,-17.63314,-67.22644
8503,-17.27074,-67.861
8504,-17.24097,-69.07922
8505,-17.25189,-69.11896
8506,-17.2109,-68.99924
8507,-16.64721,-68.32366
8508,-16.95311,-68.96133
8509,-16.79362,-68.60222
8510,-16.59306,-68.57033
8511,-16.59732,-68.83123
8512,-17.43005,-67.12457
8513,-17.65385,-66.45893
8514,-17.62566,-66.89569
8515,-17.66293,-66.99192
8516,-17.71124,-66.66051
8517,-17.64703,-65.23105
8518,-17.76569,-64.81029
8519,-19.50996,-65.58541
8520,-19.55256,-65.44337
8521,-19.42673,-65.18315
8522,-19.61704,-65.34395
8523,-18.93273,-66.77912
8524,-19.18932,-66.08822
8525,-19.07813,-66.20281
8526,-19.36439,-65.92953
8527,-17.24751,-64.29206
8528,-16.94782,-62.59774
8529,-18.82801,-65.4881
8530,-17.86331,-67.02418
8531,-17.73945,-67.03948
8532,-18.83688,-65.74729
8533,-18.80185,-65.62076
8534,-18.64629,-66.26413
8535,-17.43005,-67.12457
8536,-17.65385,-66.45893
8537,-17.62566,-66.89569
8538,-17.66293,-66.99192
8539,-17.71124,-66.66051
8540,-17.32655,-68.03924
8541,-17.68506,-68.41878
8542,-17.52841,-68.35125
8543,-18.14569,-66.99102
8544,-18.01945,-67.03078
8545,-17.38313,-65.8344
8546,-17.66612,-66.41154
8547,-18.82801,-65.4881
8548,-16.94782,-62.59774
8549,-21.76157,-63.56292
8550,-15.72703,-63.44806
8551,-16.94782,-62.59774
8552,-15.72703,-63.44806
8553,-15.62931,-63.57555
8554,-16.94782,-62.59774
8555,-15.35023,-69.03976
8556,-16.47473,-68.27949
8557,-16.37387,-68.38237
8558,-16.19908,-68.59904
8559,-16.77382,-68.18212
8560,-17.36615,-67.68936
8561,-17.49276,-67.44617
8562,-16.50145,-68.16259
8563,-17.63314,-67.22644
8564,-17.27074,-67.861
8565,-17.24097,-69.07922
8566,-17.25189,-69.11896
8567,-17.2109,-68.99924
8568,-16.64721,-68.32366
8569,-16.95311,-68.96133
8570,-16.79362,-68.60222
8571,-16.59306,-68.57033
8572,-16.59732,-68.83123
8573,-17.33135,-66.40654
8574,-17.05009,-66.88879
8575,-17.38313,-65.8344
8576,-17.66612,-66.41154
8577,-18.82801,-65.4881
8578,-17.24751,-64.29206
8579,-17.17336,-62.78586
8580,-19.50996,-65.58541
8581,-19.55256,-65.44337
8582,-19.42673,-65.18315
8583,-19.61704,-65.34395
8584,-18.93273,-66.77912
8585,-19.18932,-66.08822
8586,-19.07813,-66.20281
8587,-19.36439,-65.92953
8588,-17.86331,-67.02418
8589,-17.73945,-67.03948
8590,-18.83688,-65.74729
8591,-18.80185,-65.62076
8592,-18.64629,-66.26413
8593,-17.43005,-67.12457
8594,-17.65385,-66.45893
8595,-17.62566,-66.89569
8596,-17.66293,-66.99192
8597,-17.71124,-66.66051
8598,-17.32655,-68.03924
8599,-17.68506,-68.41878
8600,-17.52841,-68.35125
8601,-18.14569,-66.99102
8602,-18.01945,-67.03078
8603,-17.38313,-65.8344
8604,-17.66612,-66.41154
8605,-17.46866,-65.65389
8606,-17.45662,-65.71831
8607,-17.51425,-65.39591
8608,-17.47806,-65.63378
8609,-20.92404,-65.66898
8610,-15.35023,-69.03976
8611,-19.86588,-65.58736
8612,-20.04621,-65.34543
8613,-20.31775,-65.14139
8614,-19.9698,-65.39102
8615,-19.12609,-64.66019
8616,-18.23161,-68.06538
8617,-18.27371,-67.52241
8618,-19.17749,-64.92522
8619,-17.86331,-67.02418
8620,-17.73945,-67.03948
8621,-18.83688,-65.74729
8622,-18.80185,-65.62076
8623,-18.64629,-66.26413
8624,-18.82801,-65.4881
8625,-17.24097,-69.07922
8626,-17.25189,-69.11896
8627,-16.59306,-68.57033
8628,-16.59732,-68.83123
8629,-16.77382,-68.18212
8630,-17.36615,-67.68936
8631,-17.49276,-67.44617
8632,-16.50145,-68.16259
8633,-17.63314,-67.22644
8634,-16.50103,-68.16285
8635,-17.27074,-67.861
8636,-18.82801,-65.4881
8637,-17.24097,-69.07922
8638,-17.25189,-69.11896
8639,-17.05929,-68.70421
8640,-16.59306,-68.57033
8641,-16.59732,-68.83123
8642,-16.53911,-68.40361
8643,-16.47473,-68.27949
8644,-16.37387,-68.38237
8645,-16.19908,-68.59904
8646,-17.38313,-65.8344
8647,-17.66612,-66.41154
8648,-17.46866,-65.65389
8649,-17.45662,-65.71831
8650,-17.51425,-65.39591
8651,-17.47806,-65.63378
8652,-17.54458,-66.0049
8653,-17.33135,-66.40654
8654,-17.05009,-66.88879
8655,-15.62931,-63.57555
8656,-16.94782,-62.59774
8657,-17.24751,-64.29206
8658,-15.62931,-63.57555
8659,-16.94782,-62.59774
8660,-19.12609,-64.66019
8661,-19.50996,-65.58541
8662,-19.55256,-65.44337
8663,-19.42673,-65.18315
8664,-19.61704,-65.34395
8665,-18.93273,-66.77912
8666,-19.18932,-66.08822
8667,-19.07813,-66.20281
8668,-19.36439,-65.92953
8669,-19.86588,-65.58736
8670,-20.04621,-65.34543
8671,-20.31775,-65.14139
8672,-19.9698,-65.39102
8673,-20.92404,-65.66898
8674,-18.23161,-68.06538
8675,-17.86331,-67.02418
8676,-17.73945,-67.03948
8677,-18.83688,-65.74729
8678,-18.80185,-65.62076
8679,-18.64629,-66.26413
8680,-17.43005,-67.12457
8681,-17.65385,-66.45893
8682,-17.62566,-66.89569
8683,-17.66293,-66.99192
8684,-17.71124,-66.66051
8685,-17.32655,-68.03924
8686,-17.68506,-68.41878
8687,-17.52841,-68.35125
8688,-18.27371,-67.52241
8689,-18.14569,-66.99102
8690,-18.01945,-67.03078
8691,-17.38313,-65.8344
8692,-17.66612,-66.41154
8693,-17.46866,-65.65389
8694,-17.45662,-65.71831
8695,-17.51425,-65.39591
8696,-17.47806,-65.63378
8697,-18.97711,-65.34997
8698,-18.82801,-65.4881
8699,-18.66641,-65.16762
8700,-19.17749,-64.92522
8701,-18.63072,-65.18113
8702,-19.17749,-64.92522
8703,-20.92404,-65.66898
8704,-19.50996,-65.58541
8705,-19.55256,-65.44337
8706,-19.42673,-65.18315
8707,-19.61704,-65.34395
8708,-18.93273,-66.77912
8709,-19.18932,-66.08822
8710,-19.07813,-66.20281
8711,-19.36439,-65.92953
8712,-19.50996,-65.58541
8713,-19.55256,-65.44337
8714,-19.50931,-65.58472
8715,-19.42673,-65.18315
8716,-19.61704,-65.34395
8717,-17.38313,-65.8344
8718,-17.66612,-66.41154
8719,-17.46866,-65.65389
8720,-17.45662,-65.71831
8721,-17.51425,-65.39591
8722,-17.47806,-65.63378
8723,-17.33135,-66.40654
8724,-17.05009,-66.88879
8725,-18.97711,-65.34997
8726,-18.82801,-65.4881
8727,-15.85051,-67.57406
8728,-16.50052,-68.23714
8729,-16.59306,-68.57033
8730,-16.59732,-68.83123
8731,-16.53911,-68.40361
8732,-17.24097,-69.07922
8733,-17.53864,-69.36831
8734,-17.25189,-69.11896
8735,-17.05929,-68.70421
8736,-17.16202,-68.88335
8737,-16.77382,-68.18212
8738,-17.36615,-67.68936
8739,-17.49276,-67.44617
8740,-16.50145,-68.16259
8741,-17.63314,-67.22644
8742,-16.50103,-68.16285
8743,-17.27074,-67.861
8744,-17.24751,-64.29206
8745,-15.62931,-63.57555
8746,-16.94782,-62.59774
8747,-17.38313,-65.8344
8748,-17.66612,-66.41154
8749,-17.54458,-66.0049
8750,-18.63072,-65.18113
8751,-19.17749,-64.92522
8752,-18.97711,-65.34997
8753,-18.82801,-65.4881
8754,-19.12609,-64.66019
8755,-18.23161,-68.06538
8756,-19.50996,-65.58541
8757,-17.86331,-67.02418
8758,-19.55256,-65.44337
8759,-19.50931,-65.58472
8760,-19.42673,-65.18315
8761,-17.73945,-67.03948
8762,-19.61704,-65.34395
8763,-18.93273,-66.77912
8764,-19.18932,-66.08822
8765,-19.07813,-66.20281
8766,-19.36439,-65.92953
8767,-18.83688,-65.74729
8768,-18.80185,-65.62076
8769,-18.64629,-66.26413
8770,-17.43005,-67.12457
8771,-17.65385,-66.45893
8772,-17.62566,-66.89569
8773,-17.66293,-66.99192
8774,-17.71124,-66.66051
8775,-20.92404,-65.66898
8776,-19.86588,-65.58736
8777,-20.04621,-65.34543
8778,-20.31775,-65.14139
8779,-19.9698,-65.39102
8780,-17.32655,-68.03924
